"user_id","post_id","content","post_date"
"808","6184","I'm disgusted","2023-11-03"
"149","6185","I feel hopeful","2023-11-03"
"2","6186","I've been stressed","2023-11-03"
"715","6187","I feel restless","2023-11-03"
"49","6188","I feel overwhelmed","2023-11-03"
"828","6189","I am restless","2023-11-03"
"68","6190","I've gotten inspired","2023-11-03"
"783","6191","I'm feeling nervous","2023-11-03"
"227","6192","I've gotten satisfied","2023-11-04"
"928","6193","I'm feeling satisfied","2023-11-04"
"65","6194","I've gotten pumped","2023-11-04"
"39","6195","I'm feeling spontaneous","2023-11-04"
"36","6196","I've been content","2023-11-04"
"69","6197","I feel apprehensive","2023-11-04"
"57","6198","I feel excited","2023-11-04"
"430","6199","I'm calm","2023-11-04"
"90","6200","I am impatient","2023-11-04"
"129","6201","I feel overwhelmed","2023-11-04"
"18","6202","I'm joyful","2023-11-04"
"1","6203","I've gotten dejected","2023-11-04"
"237","6204","I've been determined","2023-11-04"
"369","6205","I am eager","2023-11-04"
"876","6206","I'm hopeful","2023-11-04"
"766","6207","I feel sad","2023-11-04"
"95","6208","I've gotten disgusted","2023-11-04"
"64","6209","I've been stressed","2023-11-04"
"19","6210","I've been angry","2023-11-04"
"154","6211","I've gotten astonished","2023-11-04"
"997","6212","I've been excited","2023-11-04"
"536","6213","I'm disillusioned","2023-11-04"
"8","6214","I've been itchy","2023-11-04"
"2","6215","I'm feeling happy","2023-11-04"
"295","6216","I've gotten optimistic","2023-11-04"
"811","6217","I've been joyful","2023-11-04"
"42","6218","I'm bored","2023-11-04"
"293","6219","I've been disillusioned","2023-11-04"
"125","6220","I'm feeling astonished","2023-11-04"
"15","6221","I feel curious","2023-11-04"
"8","6222","I've been grateful","2023-11-04"
"66","6223","I've gotten relaxed","2023-11-04"
"820","6224","I feel relaxed","2023-11-04"
"17","6225","I feel elated","2023-11-04"
"53","6226","I am joyful","2023-11-04"
"28","6227","I've been apprehensive","2023-11-04"
"84","6228","I feel tired","2023-11-04"
"88","6229","I've been worried","2023-11-04"
"53","6230","I feel restless","2023-11-04"
"73","6231","I feel determined","2023-11-04"
"46","6232","I'm introspective","2023-11-04"
"1007","6233","I've gotten serene","2023-11-04"
"56","6234","I've been calm","2023-11-04"
"68","6235","I feel disgusted","2023-11-04"
"31","6236","I feel serene","2023-11-04"
"11","6237","I've been bored","2023-11-04"
"27","6238","I've been tired","2023-11-04"
"48","6239","I'm content","2023-11-04"
"615","6240","I feel astonished","2023-11-04"
"859","6241","I've gotten pessimistic","2023-11-04"
"210","6242","I'm sympathetic","2023-11-04"
"63","6243","I've been calm","2023-11-04"
"42","6244","I feel inspired","2023-11-04"
"103","6245","I'm apprehensive","2023-11-04"
"90","6246","I feel relaxed","2023-11-04"
"80","6247","I've been optimistic","2023-11-04"
"25","6248","I've gotten dejected","2023-11-04"
"235","6249","I'm feeling amused","2023-11-04"
"930","6250","I've gotten lazy","2023-11-04"
"53","6251","I'm elated","2023-11-04"
"810","6252","I feel rejuvenated","2023-11-04"
"13","6253","I am hopeful","2023-11-04"
"58","6254","I've been peaceful","2023-11-04"
"93","6255","I am determined","2023-11-04"
"35","6256","I'm frustrated","2023-11-05"
"3","6257","I'm pessimistic","2023-11-05"
"394","6258","I feel peaceful","2023-11-05"
"70","6259","I'm melancholic","2023-11-05"
"80","6260","I've gotten spontaneous","2023-11-05"
"362","6261","I'm inspired","2023-11-05"
"43","6262","I feel stressed","2023-11-05"
"64","6263","I feel restless","2023-11-05"
"96","6264","I'm feeling excited","2023-11-05"
"708","6265","I'm tired","2023-11-05"
"79","6266","I've gotten disgusted","2023-11-05"
"275","6267","I've been inspired","2023-11-05"
"657","6268","I'm feeling itchy","2023-11-05"
"276","6269","I'm feeling fired up","2023-11-05"
"33","6270","I've gotten bored","2023-11-05"
"16","6271","I am melancholic","2023-11-05"
"49","6272","I feel rejuvenated","2023-11-05"
"239","6273","I feel eager","2023-11-05"
"129","6274","I feel eager","2023-11-05"
"172","6275","I am calm","2023-11-05"
"1","6276","I feel itchy","2023-11-05"
"27","6277","I've been amused","2023-11-05"
"89","6278","I'm feeling lazy","2023-11-05"
"124","6279","I've been disgusted","2023-11-05"
"85","6280","I am hopeful","2023-11-05"
"49","6281","I am content","2023-11-05"
"105","6282","I'm feeling bored","2023-11-05"
"224","6283","I'm fired up","2023-11-05"
"3","6284","I'm feeling lonely","2023-11-05"
"68","6285","I'm joyful","2023-11-05"
"9","6286","I am apprehensive","2023-11-05"
"730","6287","I feel amused","2023-11-05"
"664","6288","I am peaceful","2023-11-05"
"472","6289","I feel content","2023-11-05"
"30","6290","I've gotten inspired","2023-11-05"
"230","6291","I'm peaceful","2023-11-05"
"68","6292","I am eager","2023-11-05"
"3","6293","I'm feeling sympathetic","2023-11-05"
"45","6294","I've been melancholic","2023-11-05"
"81","6295","I'm pessimistic","2023-11-05"
"31","6296","I'm feeling happy","2023-11-05"
"33","6297","I've gotten energetic","2023-11-05"
"52","6298","I've been curious","2023-11-05"
"305","6299","I'm feeling fired up","2023-11-05"
"80","6300","I feel restless","2023-11-05"
"84","6301","I'm stressed","2023-11-05"
"569","6302","I'm feeling angry","2023-11-05"
"47","6303","I'm feeling disillusioned","2023-11-05"
"46","6304","I'm feeling grateful","2023-11-05"
"54","6305","I'm excited","2023-11-05"
"52","6306","I am apprehensive","2023-11-05"
"2","6307","I've been annoyed","2023-11-05"
"52","6308","I feel pessimistic","2023-11-05"
"152","6309","I've been grateful","2023-11-05"
"63","6310","I'm feeling apprehensive","2023-11-05"
"243","6311","I'm feeling disgusted","2023-11-05"
"677","6312","I feel inspired","2023-11-05"
"663","6313","I've gotten spontaneous","2023-11-05"
"304","6314","I'm itchy","2023-11-05"
"88","6315","I am peaceful","2023-11-05"
"2","6316","I'm sympathetic","2023-11-05"
"82","6317","I'm feeling peaceful","2023-11-05"
"7","6318","I've gotten itchy","2023-11-05"
"30","6319","I'm feeling impatient","2023-11-05"
"28","6320","I'm amused","2023-11-05"
"57","6321","I've gotten disillusioned","2023-11-06"
"83","6322","I am restless","2023-11-06"
"286","6323","I am optimistic","2023-11-06"
"41","6324","I've gotten thrilled","2023-11-06"
"174","6325","I am disgusted","2023-11-06"
"242","6326","I'm calm","2023-11-06"
"187","6327","I'm feeling annoyed","2023-11-06"
"144","6328","I've been overwhelmed","2023-11-06"
"736","6329","I'm calm","2023-11-06"
"13","6330","I am rejuvenated","2023-11-06"
"418","6331","I'm feeling pumped","2023-11-06"
"526","6332","I've been fired up","2023-11-06"
"898","6333","I've been amused","2023-11-06"
"48","6334","I'm feeling elated","2023-11-06"
"42","6335","I've been determined","2023-11-06"
"771","6336","I am determined","2023-11-06"
"552","6337","I am peaceful","2023-11-06"
"49","6338","I've gotten pumped","2023-11-06"
"162","6339","I feel elated","2023-11-06"
"394","6340","I've been pumped","2023-11-06"
"30","6341","I'm relaxed","2023-11-06"
"36","6342","I've gotten apprehensive","2023-11-06"
"538","6343","I've gotten rejuvenated","2023-11-06"
"90","6344","I am disappointed","2023-11-06"
"676","6345","I'm content","2023-11-06"
"230","6346","I'm feeling excited","2023-11-06"
"23","6347","I feel introspective","2023-11-06"
"524","6348","I am annoyed","2023-11-06"
"47","6349","I've been apprehensive","2023-11-06"
"157","6350","I am sympathetic","2023-11-06"
"54","6351","I'm thrilled","2023-11-06"
"292","6352","I feel melancholic","2023-11-06"
"607","6353","I am lazy","2023-11-06"
"9","6354","I'm feeling grateful","2023-11-06"
"63","6355","I am thrilled","2023-11-06"
"13","6356","I feel rejuvenated","2023-11-06"
"69","6357","I'm feeling rejuvenated","2023-11-06"
"82","6358","I've gotten dejected","2023-11-06"
"479","6359","I'm feeling frustrated","2023-11-06"
"27","6360","I'm feeling eager","2023-11-06"
"29","6361","I've gotten disgusted","2023-11-06"
"941","6362","I am calm","2023-11-06"
"72","6363","I've gotten peaceful","2023-11-06"
"177","6364","I'm pumped","2023-11-06"
"157","6365","I'm hopeful","2023-11-06"
"64","6366","I've been excited","2023-11-06"
"156","6367","I am peaceful","2023-11-06"
"122","6368","I've been frustrated","2023-11-06"
"434","6369","I am itchy","2023-11-06"
"52","6370","I've gotten confident","2023-11-06"
"88","6371","I'm optimistic","2023-11-06"
"262","6372","I've been euphoric","2023-11-06"
"340","6373","I'm fired up","2023-11-06"
"70","6374","I'm feeling calm","2023-11-06"
"732","6375","I feel relaxed","2023-11-06"
"66","6376","I've gotten fired up","2023-11-06"
"729","6377","I'm feeling calm","2023-11-06"
"424","6378","I'm dejected","2023-11-06"
"924","6379","I am optimistic","2023-11-06"
"676","6380","I've been disappointed","2023-11-06"
"916","6381","I've been thrilled","2023-11-06"
"44","6382","I am sad","2023-11-06"
"581","6383","I feel introspective","2023-11-06"
"502","6384","I've been restless","2023-11-06"
"35","6385","I am astonished","2023-11-06"
"1002","6386","I've been stressed","2023-11-06"
"62","6387","I've gotten astonished","2023-11-07"
"15","6388","I'm feeling overwhelmed","2023-11-07"
"212","6389","I'm worried","2023-11-07"
"215","6390","I've gotten calm","2023-11-07"
"6","6391","I'm disappointed","2023-11-07"
"472","6392","I've gotten stressed","2023-11-07"
"735","6393","I am annoyed","2023-11-07"
"220","6394","I am eager","2023-11-07"
"66","6395","I've gotten lazy","2023-11-07"
"579","6396","I am fired up","2023-11-07"
"125","6397","I'm feeling curious","2023-11-07"
"12","6398","I'm pumped","2023-11-07"
"20","6399","I've gotten restless","2023-11-07"
"30","6400","I've been dejected","2023-11-07"
"603","6401","I've been sympathetic","2023-11-07"
"86","6402","I feel curious","2023-11-07"
"87","6403","I've been nervous","2023-11-07"
"423","6404","I feel curious","2023-11-07"
"37","6405","I am overwhelmed","2023-11-07"
"455","6406","I feel fired up","2023-11-07"
"361","6407","I'm euphoric","2023-11-07"
"121","6408","I'm feeling peaceful","2023-11-07"
"139","6409","I've gotten joyful","2023-11-07"
"127","6410","I am spontaneous","2023-11-07"
"585","6411","I've been disgusted","2023-11-07"
"503","6412","I'm feeling confident","2023-11-07"
"55","6413","I feel tired","2023-11-07"
"38","6414","I am worried","2023-11-07"
"305","6415","I'm amused","2023-11-07"
"12","6416","I've been relaxed","2023-11-07"
"157","6417","I am disillusioned","2023-11-07"
"45","6418","I feel thrilled","2023-11-07"
"18","6419","I'm feeling fired up","2023-11-07"
"401","6420","I'm feeling lonely","2023-11-07"
"52","6421","I've been hopeful","2023-11-07"
"860","6422","I've gotten thrilled","2023-11-07"
"91","6423","I feel restless","2023-11-07"
"304","6424","I'm feeling rejuvenated","2023-11-07"
"942","6425","I'm feeling apprehensive","2023-11-07"
"24","6426","I'm impatient","2023-11-07"
"792","6427","I'm stressed","2023-11-07"
"476","6428","I'm feeling astonished","2023-11-07"
"684","6429","I've been satisfied","2023-11-07"
"57","6430","I've gotten annoyed","2023-11-07"
"25","6431","I feel tired","2023-11-07"
"817","6432","I feel astonished","2023-11-07"
"121","6433","I am annoyed","2023-11-07"
"93","6434","I've been itchy","2023-11-07"
"89","6435","I'm confident","2023-11-07"
"4","6436","I'm peaceful","2023-11-07"
"156","6437","I've gotten nervous","2023-11-07"
"74","6438","I've been serene","2023-11-07"
"45","6439","I am annoyed","2023-11-07"
"2","6440","I've gotten amused","2023-11-07"
"112","6441","I am excited","2023-11-07"
"248","6442","I've been confident","2023-11-07"
"82","6443","I've been amused","2023-11-07"
"314","6444","I've gotten content","2023-11-07"
"1008","6445","I've been peaceful","2023-11-07"
"949","6446","I'm confident","2023-11-07"
"31","6447","I'm restless","2023-11-07"
"36","6448","I feel lonely","2023-11-07"
"8","6449","I am excited","2023-11-07"
"12","6450","I feel determined","2023-11-07"
"53","6451","I'm feeling euphoric","2023-11-07"
"780","6452","I'm satisfied","2023-11-07"
"89","6453","I am confident","2023-11-08"
"822","6454","I am restless","2023-11-08"
"17","6455","I am pumped","2023-11-08"
"717","6456","I am lazy","2023-11-08"
"32","6457","I'm feeling dejected","2023-11-08"
"543","6458","I've gotten thrilled","2023-11-08"
"23","6459","I am sympathetic","2023-11-08"
"90","6460","I am calm","2023-11-08"
"797","6461","I'm itchy","2023-11-08"
"150","6462","I'm introspective","2023-11-08"
"77","6463","I'm feeling peaceful","2023-11-08"
"67","6464","I'm feeling pessimistic","2023-11-08"
"114","6465","I'm feeling angry","2023-11-08"
"567","6466","I'm feeling amused","2023-11-08"
"767","6467","I've been tired","2023-11-08"
"28","6468","I am excited","2023-11-08"
"23","6469","I feel sad","2023-11-08"
"182","6470","I've been angry","2023-11-08"
"94","6471","I'm fired up","2023-11-08"
"207","6472","I've gotten inspired","2023-11-08"
"59","6473","I feel confident","2023-11-08"
"48","6474","I'm feeling overwhelmed","2023-11-08"
"197","6475","I'm feeling joyful","2023-11-08"
"243","6476","I am itchy","2023-11-08"
"197","6477","I am inspired","2023-11-08"
"176","6478","I am lonely","2023-11-08"
"270","6479","I feel impatient","2023-11-08"
"22","6480","I'm feeling confident","2023-11-08"
"74","6481","I've been inspired","2023-11-08"
"84","6482","I am itchy","2023-11-08"
"64","6483","I feel serene","2023-11-08"
"873","6484","I'm inspired","2023-11-08"
"172","6485","I've been astonished","2023-11-08"
"66","6486","I'm grateful","2023-11-08"
"58","6487","I'm grateful","2023-11-08"
"228","6488","I'm feeling overwhelmed","2023-11-08"
"285","6489","I'm joyful","2023-11-08"
"91","6490","I feel disillusioned","2023-11-08"
"788","6491","I'm feeling frustrated","2023-11-08"
"530","6492","I feel serene","2023-11-08"
"261","6493","I'm feeling excited","2023-11-08"
"141","6494","I am happy","2023-11-08"
"50","6495","I feel lazy","2023-11-08"
"538","6496","I feel disappointed","2023-11-08"
"146","6497","I'm grateful","2023-11-08"
"866","6498","I've been thrilled","2023-11-08"
"71","6499","I've been nervous","2023-11-08"
"475","6500","I am lonely","2023-11-08"
"666","6501","I'm feeling disappointed","2023-11-08"
"1001","6502","I'm fired up","2023-11-08"
"66","6503","I'm feeling restless","2023-11-08"
"57","6504","I'm feeling annoyed","2023-11-08"
"897","6505","I feel worried","2023-11-08"
"167","6506","I feel hopeful","2023-11-08"
"64","6507","I'm stressed","2023-11-08"
"51","6508","I've been disgusted","2023-11-08"
"76","6509","I am sympathetic","2023-11-08"
"173","6510","I'm feeling curious","2023-11-08"
"517","6511","I've been frustrated","2023-11-08"
"67","6512","I've gotten serene","2023-11-08"
"50","6513","I've been hopeful","2023-11-08"
"336","6514","I am joyful","2023-11-08"
"197","6515","I feel fired up","2023-11-08"
"61","6516","I've gotten rejuvenated","2023-11-08"
"158","6517","I've been lazy","2023-11-08"
"703","6518","I feel peaceful","2023-11-08"
"770","6519","I feel introspective","2023-11-08"
"12","6520","I am introspective","2023-11-09"
"219","6521","I'm feeling confident","2023-11-09"
"731","6522","I'm impatient","2023-11-09"
"844","6523","I'm feeling frustrated","2023-11-09"
"69","6524","I'm determined","2023-11-09"
"972","6525","I am disillusioned","2023-11-09"
"67","6526","I'm introspective","2023-11-09"
"886","6527","I am sad","2023-11-09"
"112","6528","I've been euphoric","2023-11-09"
"592","6529","I've been joyful","2023-11-09"
"116","6530","I am satisfied","2023-11-09"
"40","6531","I am fired up","2023-11-09"
"69","6532","I'm feeling sympathetic","2023-11-09"
"168","6533","I'm eager","2023-11-09"
"718","6534","I am joyful","2023-11-09"
"82","6535","I've gotten eager","2023-11-09"
"524","6536","I'm feeling curious","2023-11-09"
"528","6537","I've been worried","2023-11-09"
"23","6538","I'm fired up","2023-11-09"
"52","6539","I am pumped","2023-11-09"
"547","6540","I'm energetic","2023-11-09"
"85","6541","I'm impatient","2023-11-09"
"270","6542","I'm calm","2023-11-09"
"48","6543","I'm bored","2023-11-09"
"67","6544","I am excited","2023-11-09"
"919","6545","I am sympathetic","2023-11-09"
"87","6546","I feel energetic","2023-11-09"
"283","6547","I'm feeling disappointed","2023-11-09"
"1","6548","I'm feeling determined","2023-11-09"
"7","6549","I'm stressed","2023-11-09"
"821","6550","I'm frustrated","2023-11-09"
"371","6551","I'm confident","2023-11-09"
